timestamp,load_percent
2026-09-15 06:00:01,0
2026-09-15 06:10:01,9
2026-09-15 06:20:01,11
2026-09-15 06:30:01,12
2026-09-15 06:40:01,13
2026-09-15 06:50:01,14
2026-09-15 07:00:01,15
2026-09-15 07:10:01,16
2026-09-15 07:20:01,15
2026-09-15 07:30:01,14
2026-09-15 07:40:02,15
2026-09-15 07:50:01,16
2026-09-15 08:10:01,16
2026-09-15 08:20:01,16
2026-09-15 08:30:01,22
2026-09-15 08:40:01,20
2026-09-15 08:50:01,23
2026-09-15 09:00:01,26
2026-09-15 09:10:01,28
2026-09-15 09:20:01,28
2026-09-15 09:30:01,30
2026-09-15 09:40:01,31
2026-09-15 09:50:01,29
2026-09-15 10:00:01,26
2026-09-15 10:10:01,27
2026-09-15 10:20:01,27
2026-09-15 10:30:01,26
2026-09-15 10:40:01,24
2026-09-15 10:50:02,22
2026-09-15 11:00:01,22
2026-09-15 11:10:01,22
2026-09-15 11:20:01,21
2026-09-15 11:30:01,23
2026-09-15 11:40:01,22
2026-09-15 11:50:01,25
2026-09-15 12:00:02,26
2026-09-15 12:10:02,26
2026-09-15 12:20:01,28
2026-09-15 12:30:01,25
2026-09-15 12:40:01,22
2026-09-15 12:50:01,20
2026-09-15 13:00:01,26
2026-09-15 13:10:01,24
2026-09-15 13:20:01,28
2026-09-15 13:30:01,28
2026-09-15 13:40:01,30
2026-09-15 13:50:01,31
2026-09-15 14:00:01,33
2026-09-15 14:10:01,34
2026-09-15 14:20:01,33
2026-09-15 14:30:01,33
2026-09-15 14:40:01,30
2026-09-15 14:50:01,29
2026-09-15 15:00:01,31
2026-09-15 15:10:01,33
2026-09-15 15:20:01,35
2026-09-15 15:30:01,36
2026-09-15 15:40:01,38
2026-09-15 15:50:01,34
2026-09-15 16:00:01,36
2026-09-15 16:10:01,35
2026-09-15 16:20:01,34
2026-09-15 16:30:02,37
2026-09-15 16:40:01,47
2026-09-15 16:50:01,46
2026-09-15 17:00:01,47
2026-09-15 17:10:01,52
2026-09-15 17:20:01,53
2026-09-15 17:30:01,56
2026-09-15 17:40:01,53
2026-09-15 17:50:01,45
2026-09-15 18:00:01,46
2026-09-15 18:10:01,45
2026-09-15 18:20:01,43
2026-09-15 18:30:01,49
2026-09-15 18:40:01,54
2026-09-15 18:50:02,53
2026-09-15 19:00:01,56
2026-09-15 19:10:01,54
2026-09-15 19:20:01,53
2026-09-15 19:30:01,50
2026-09-15 19:40:01,51
2026-09-15 19:50:01,50
2026-09-15 20:00:01,53
2026-09-15 20:10:01,47
2026-09-15 20:20:01,46
2026-09-15 20:30:01,49
2026-09-15 20:40:01,48
2026-09-15 20:50:01,42
2026-09-15 21:00:01,41
2026-09-15 21:10:01,42
2026-09-15 21:20:01,37
2026-09-15 21:30:02,33
2026-09-15 21:40:01,31
2026-09-15 21:50:01,30
2026-09-15 22:00:01,26
2026-09-15 22:10:01,27
2026-09-15 22:20:01,22
2026-09-15 22:30:01,21
2026-09-15 22:40:01,20
2026-09-15 22:50:01,20
2026-09-15 23:00:01,20
2026-09-15 23:10:01,17
2026-09-15 23:20:01,15
2026-09-15 23:30:01,14
2026-09-15 23:40:01,13
2026-09-15 23:50:01,13
