timestamp,load_percent
2026-05-01 07:00:01,5
2026-05-01 07:20:01,13
2026-05-01 07:30:01,15
2026-05-01 07:50:01,19
2026-05-01 08:00:01,20
2026-05-01 08:20:01,20
2026-05-01 08:30:01,18
2026-05-01 08:50:01,21
2026-05-01 09:10:01,23
2026-05-01 09:20:01,26
2026-05-01 09:40:01,28
2026-05-01 09:50:01,28
2026-05-01 10:00:01,29
2026-05-01 10:10:02,26
2026-05-01 10:20:01,24
2026-05-01 10:30:01,24
2026-05-01 10:40:01,24
2026-05-01 10:50:01,25
2026-05-01 11:00:01,27
2026-05-01 11:10:01,30
2026-05-01 11:20:01,30
2026-05-01 11:30:01,33
2026-05-01 11:40:01,33
2026-05-01 11:50:01,35
2026-05-01 12:00:01,38
2026-05-01 12:10:01,38
2026-05-01 12:20:01,33
2026-05-01 12:30:01,34
2026-05-01 12:40:01,36
2026-05-01 12:50:02,32
2026-05-01 13:00:01,30
2026-05-01 13:10:01,27
2026-05-01 13:20:01,28
2026-05-01 13:30:01,26
2026-05-01 13:40:01,24
2026-05-01 13:50:01,27
2026-05-01 14:00:01,26
2026-05-01 14:10:01,28
2026-05-01 14:20:02,27
2026-05-01 14:30:01,35
2026-05-01 14:40:01,36
2026-05-01 14:50:01,37
2026-05-01 15:00:02,35
2026-05-01 15:10:01,35
2026-05-01 15:20:01,30
2026-05-01 15:30:01,30
2026-05-01 15:40:01,33
2026-05-01 15:50:01,31
2026-05-01 16:00:01,35
2026-05-01 16:10:01,33
2026-05-01 16:20:01,31
2026-05-01 16:30:02,31
2026-05-01 16:40:01,33
2026-05-01 16:50:01,35
2026-05-01 17:00:01,34
2026-05-01 17:10:01,34
2026-05-01 17:20:01,31
2026-05-01 17:30:01,30
2026-05-01 17:40:01,32
2026-05-01 17:50:01,35
2026-05-01 18:00:02,38
2026-05-01 18:10:02,40
2026-05-01 18:20:01,40
2026-05-01 18:30:01,37
2026-05-01 18:40:01,36
2026-05-01 18:50:01,37
2026-05-01 19:00:01,36
2026-05-01 19:10:01,39
2026-05-01 19:20:01,37
2026-05-01 19:30:01,36
2026-05-01 19:40:01,38
2026-05-01 19:50:01,36
2026-05-01 20:00:01,35
2026-05-01 20:10:01,36
2026-05-01 20:20:01,36
2026-05-01 20:30:01,34
2026-05-01 20:40:02,33
2026-05-01 20:50:01,26
2026-05-01 21:00:01,26
2026-05-01 21:10:01,23
2026-05-01 21:20:02,20
2026-05-01 21:30:01,20
2026-05-01 21:40:01,18
2026-05-01 21:50:01,15
