timestamp,load_percent
2026-08-16 07:00:01,0
2026-08-16 07:10:01,5
2026-08-16 07:20:02,8
2026-08-16 07:30:02,9
2026-08-16 07:40:01,8
2026-08-16 07:50:01,8
2026-08-16 08:00:01,12
2026-08-16 08:10:01,14
2026-08-16 08:20:01,15
2026-08-16 08:30:01,16
2026-08-16 08:40:01,15
2026-08-16 08:50:02,15
2026-08-16 09:00:01,16
2026-08-16 09:10:01,21
2026-08-16 09:20:01,23
2026-08-16 09:30:01,25
2026-08-16 09:40:01,24
2026-08-16 09:50:01,25
2026-08-16 10:00:01,24
2026-08-16 10:10:01,28
2026-08-16 10:20:01,23
2026-08-16 10:30:01,24
2026-08-16 10:40:01,28
2026-08-16 10:50:02,28
2026-08-16 11:00:01,29
2026-08-16 11:10:01,33
2026-08-16 11:20:01,31
2026-08-16 11:30:01,36
2026-08-16 11:40:01,34
2026-08-16 11:50:01,35
2026-08-16 12:00:02,36
2026-08-16 12:10:01,38
2026-08-16 12:20:01,40
2026-08-16 12:30:01,35
2026-08-16 12:40:01,35
2026-08-16 12:50:02,36
2026-08-16 13:00:02,33
2026-08-16 13:10:01,33
2026-08-16 13:20:01,29
2026-08-16 13:30:01,27
2026-08-16 13:40:01,28
2026-08-16 13:50:01,25
2026-08-16 14:00:01,21
2026-08-16 14:10:01,19
2026-08-16 14:20:01,20
2026-08-16 14:30:01,22
2026-08-16 14:40:01,21
2026-08-16 14:50:01,24
2026-08-16 15:00:01,26
2026-08-16 15:10:01,28
2026-08-16 15:20:01,28
2026-08-16 15:30:01,30
2026-08-16 15:40:01,31
2026-08-16 15:50:01,28
2026-08-16 16:00:01,28
2026-08-16 16:10:01,30
2026-08-16 16:20:01,31
2026-08-16 16:30:01,31
2026-08-16 16:40:01,32
2026-08-16 16:50:02,33
2026-08-16 17:00:02,32
2026-08-16 17:10:01,34
2026-08-16 17:20:01,33
2026-08-16 17:30:01,29
2026-08-16 17:40:01,31
2026-08-16 17:50:01,33
2026-08-16 18:00:01,30
2026-08-16 18:10:02,31
2026-08-16 18:20:01,30
2026-08-16 18:30:01,30
2026-08-16 18:40:01,26
2026-08-16 18:50:01,28
2026-08-16 19:00:01,28
2026-08-16 19:10:01,25
2026-08-16 19:20:02,28
2026-08-16 19:30:01,29
2026-08-16 19:40:01,28
2026-08-16 19:50:01,26
2026-08-16 20:00:01,26
2026-08-16 20:10:01,27
2026-08-16 20:20:01,30
2026-08-16 20:30:01,30
2026-08-16 20:40:01,31
2026-08-16 20:50:01,28
2026-08-16 21:00:01,28
2026-08-16 21:10:01,27
2026-08-16 21:20:01,25
2026-08-16 21:30:01,24
2026-08-16 21:40:01,23
2026-08-16 21:50:01,22
