timestamp,load_percent
2026-05-14 06:00:01,0
2026-05-14 06:10:01,0
2026-05-14 06:20:01,0
2026-05-14 06:30:02,0
2026-05-14 06:40:01,0
2026-05-14 06:50:01,0
2026-05-14 07:00:01,5
2026-05-14 07:10:01,11
2026-05-14 07:20:02,13
2026-05-14 07:30:01,14
2026-05-14 07:40:01,16
2026-05-14 07:50:01,16
2026-05-14 08:00:01,16
2026-05-14 08:10:01,18
2026-05-14 08:20:01,18
2026-05-14 08:30:01,18
2026-05-14 08:40:01,23
2026-05-14 08:50:01,26
2026-05-14 09:00:01,25
2026-05-14 09:10:01,27
2026-05-14 09:20:01,26
2026-05-14 09:30:01,27
2026-05-14 09:40:01,29
2026-05-14 09:50:01,33
2026-05-14 10:00:01,32
2026-05-14 10:10:01,34
2026-05-14 10:20:01,37
2026-05-14 10:30:01,41
2026-05-14 10:40:01,41
2026-05-14 10:50:01,38
2026-05-14 11:00:01,41
2026-05-14 11:10:01,41
2026-05-14 11:20:02,46
2026-05-14 11:30:01,46
2026-05-14 11:40:01,45
2026-05-14 11:50:01,42
2026-05-14 12:00:01,45
2026-05-14 12:10:02,45
2026-05-14 12:20:01,42
2026-05-14 12:30:01,42
2026-05-14 12:40:01,40
2026-05-14 12:50:01,38
2026-05-14 13:00:01,40
2026-05-14 13:10:01,40
2026-05-14 13:20:01,41
2026-05-14 13:30:01,45
2026-05-14 13:40:01,43
2026-05-14 13:50:02,41
2026-05-14 14:00:01,43
2026-05-14 14:10:01,42
2026-05-14 14:20:01,41
2026-05-14 14:30:01,39
2026-05-14 14:40:01,43
2026-05-14 14:50:01,45
2026-05-14 15:00:01,48
2026-05-14 15:10:01,45
2026-05-14 15:20:01,37
2026-05-14 15:30:02,40
2026-05-14 15:40:01,41
2026-05-14 15:50:01,43
2026-05-14 16:00:01,40
2026-05-14 16:10:01,41
2026-05-14 16:20:01,40
2026-05-14 16:30:01,38
2026-05-14 16:40:01,34
2026-05-14 16:50:01,36
2026-05-14 17:00:01,39
2026-05-14 17:10:01,38
2026-05-14 17:20:01,37
2026-05-14 17:30:01,38
2026-05-14 17:40:01,40
2026-05-14 17:50:01,45
2026-05-14 18:00:01,44
2026-05-14 18:10:01,40
2026-05-14 18:20:02,42
2026-05-14 18:30:01,44
2026-05-14 18:40:01,41
2026-05-14 18:50:01,40
2026-05-14 19:00:01,44
2026-05-14 19:10:01,48
2026-05-14 19:20:01,48
2026-05-14 19:30:01,49
2026-05-14 19:40:01,49
2026-05-14 19:50:01,50
2026-05-14 20:00:01,48
2026-05-14 20:10:01,45
2026-05-14 20:20:01,40
2026-05-14 20:30:01,39
2026-05-14 20:40:01,37
2026-05-14 20:50:01,33
2026-05-14 21:00:01,33
2026-05-14 21:10:01,26
2026-05-14 21:20:01,25
2026-05-14 21:30:01,23
2026-05-14 21:40:01,22
2026-05-14 21:50:01,20
2026-05-14 22:00:02,13
2026-05-14 22:10:01,9
2026-05-14 22:20:01,9
2026-05-14 22:30:01,9
2026-05-14 22:40:01,9
2026-05-14 22:50:02,9
2026-05-14 23:00:01,9
2026-05-14 23:10:01,9
2026-05-14 23:20:01,9
2026-05-14 23:30:01,9
2026-05-14 23:40:01,10
2026-05-14 23:50:01,10
