timestamp,load_percent
2026-09-22 06:00:01,0
2026-09-22 06:10:01,10
2026-09-22 06:20:01,13
2026-09-22 06:30:01,14
2026-09-22 06:40:01,15
2026-09-22 06:50:01,17
2026-09-22 07:00:01,20
2026-09-22 07:10:01,21
2026-09-22 07:20:01,20
2026-09-22 07:30:01,16
2026-09-22 07:40:01,17
2026-09-22 07:50:01,16
2026-09-22 08:00:01,15
2026-09-22 08:10:01,15
2026-09-22 08:20:01,12
2026-09-22 08:30:01,13
2026-09-22 08:40:01,15
2026-09-22 08:50:01,17
2026-09-22 09:00:01,18
2026-09-22 09:10:01,19
2026-09-22 09:20:01,20
2026-09-22 09:30:01,20
2026-09-22 09:40:01,23
2026-09-22 09:50:01,23
2026-09-22 10:00:02,26
2026-09-22 10:10:01,25
2026-09-22 10:20:01,26
2026-09-22 10:30:01,28
2026-09-22 10:40:01,28
2026-09-22 10:50:01,28
2026-09-22 11:00:01,25
2026-09-22 11:10:01,22
2026-09-22 11:20:01,23
2026-09-22 11:30:01,21
2026-09-22 11:40:01,22
2026-09-22 11:50:02,19
2026-09-22 12:00:01,19
2026-09-22 12:10:01,20
2026-09-22 12:20:01,18
2026-09-22 12:30:01,16
2026-09-22 12:40:01,21
2026-09-22 12:50:01,20
2026-09-22 13:00:01,17
2026-09-22 13:10:01,17
2026-09-22 13:20:01,18
2026-09-22 13:30:01,17
2026-09-22 13:40:01,19
2026-09-22 13:50:01,24
2026-09-22 14:00:01,25
2026-09-22 14:10:01,26
2026-09-22 14:20:02,28
2026-09-22 14:30:01,30
2026-09-22 14:40:01,30
2026-09-22 14:50:01,34
2026-09-22 15:00:01,33
2026-09-22 15:10:01,33
2026-09-22 15:20:01,35
2026-09-22 15:30:02,35
2026-09-22 15:40:01,33
2026-09-22 15:50:01,37
2026-09-22 16:00:01,39
2026-09-22 16:10:01,45
2026-09-22 16:20:01,45
2026-09-22 16:30:01,44
2026-09-22 16:40:01,48
2026-09-22 16:50:01,49
2026-09-22 17:00:01,49
2026-09-22 17:10:01,55
2026-09-22 17:20:01,58
2026-09-22 17:30:01,67
2026-09-22 17:40:01,66
2026-09-22 17:50:01,73
2026-09-22 18:00:01,70
2026-09-22 18:10:01,73
2026-09-22 18:20:01,75
2026-09-22 18:30:01,72
2026-09-22 18:40:01,71
2026-09-22 18:50:01,70
2026-09-22 19:00:01,70
2026-09-22 19:10:01,65
2026-09-22 19:20:01,64
2026-09-22 19:30:01,65
2026-09-22 19:40:01,62
2026-09-22 19:50:01,55
2026-09-22 20:00:01,55
2026-09-22 20:10:01,49
2026-09-22 20:20:01,47
2026-09-22 20:30:01,46
2026-09-22 20:40:02,50
2026-09-22 20:50:01,48
2026-09-22 21:00:01,41
2026-09-22 21:10:01,40
2026-09-22 21:20:01,40
2026-09-22 21:30:01,40
2026-09-22 21:40:01,39
2026-09-22 21:50:01,34
2026-09-22 22:00:01,30
2026-09-22 22:10:01,26
2026-09-22 22:20:01,27
2026-09-22 22:30:01,28
2026-09-22 22:40:01,28
2026-09-22 22:50:01,28
2026-09-22 23:00:01,25
2026-09-22 23:10:01,21
2026-09-22 23:20:01,20
2026-09-22 23:30:01,19
2026-09-22 23:40:01,18
2026-09-22 23:50:01,18
