timestamp,load_percent
2026-09-12 07:00:01,0
2026-09-12 07:10:01,5
2026-09-12 07:20:01,7
2026-09-12 07:30:01,7
2026-09-12 07:40:01,8
2026-09-12 07:50:01,10
2026-09-12 08:00:01,13
2026-09-12 08:10:01,16
2026-09-12 08:20:01,19
2026-09-12 08:30:01,21
2026-09-12 08:40:01,23
2026-09-12 08:50:01,25
2026-09-12 09:00:02,25
2026-09-12 09:10:01,25
2026-09-12 09:20:01,21
2026-09-12 09:30:01,20
2026-09-12 09:40:01,23
2026-09-12 09:50:01,23
2026-09-12 10:00:02,20
2026-09-12 10:10:01,21
2026-09-12 10:20:01,21
2026-09-12 10:30:01,20
2026-09-12 10:40:01,20
2026-09-12 10:50:01,23
2026-09-12 11:00:01,25
2026-09-12 11:10:01,28
2026-09-12 11:20:01,28
2026-09-12 11:30:01,27
2026-09-12 11:40:01,26
2026-09-12 11:50:01,28
2026-09-12 12:00:01,28
2026-09-12 12:10:01,26
2026-09-12 12:20:01,25
2026-09-12 12:30:01,25
2026-09-12 12:40:01,26
2026-09-12 12:50:01,22
2026-09-12 13:00:01,21
2026-09-12 13:10:01,20
2026-09-12 13:20:01,20
2026-09-12 13:30:01,21
2026-09-12 13:40:01,23
2026-09-12 13:50:01,21
2026-09-12 14:00:01,20
2026-09-12 14:10:01,20
2026-09-12 14:20:01,21
2026-09-12 14:30:01,16
2026-09-12 14:40:01,18
2026-09-12 14:50:01,17
2026-09-12 15:00:01,16
2026-09-12 15:10:02,20
2026-09-12 15:20:01,21
2026-09-12 15:30:01,26
2026-09-12 15:40:01,30
2026-09-12 15:50:01,31
2026-09-12 16:00:01,35
2026-09-12 16:10:01,31
2026-09-12 16:20:01,31
2026-09-12 16:30:01,30
2026-09-12 16:40:01,29
2026-09-12 16:50:01,28
2026-09-12 17:00:01,28
2026-09-12 17:10:01,28
2026-09-12 17:20:01,25
2026-09-12 17:30:01,25
2026-09-12 17:40:01,23
2026-09-12 17:50:01,23
2026-09-12 18:00:01,23
2026-09-12 18:10:01,27
2026-09-12 18:20:01,28
2026-09-12 18:30:01,26
2026-09-12 18:40:01,23
2026-09-12 18:50:01,25
2026-09-12 19:00:01,25
2026-09-12 19:10:01,23
2026-09-12 19:20:01,25
2026-09-12 19:30:01,25
2026-09-12 19:40:01,27
2026-09-12 19:50:01,22
2026-09-12 20:00:01,23
2026-09-12 20:10:01,23
2026-09-12 20:20:01,24
2026-09-12 20:30:01,25
2026-09-12 20:40:01,21
2026-09-12 20:50:01,21
2026-09-12 21:00:01,18
2026-09-12 21:10:01,20
2026-09-12 21:20:01,18
2026-09-12 21:30:01,17
2026-09-12 21:40:01,11
2026-09-12 21:50:01,9
