timestamp,load_percent
2026-07-20 06:00:01,0
2026-07-20 06:10:01,4
2026-07-20 06:20:01,6
2026-07-20 06:30:01,7
2026-07-20 06:40:01,8
2026-07-20 06:50:02,10
2026-07-20 07:00:02,11
2026-07-20 07:10:01,13
2026-07-20 07:20:01,15
2026-07-20 07:40:01,12
2026-07-20 07:50:01,11
2026-07-20 08:00:01,11
2026-07-20 08:10:01,11
2026-07-20 08:30:01,14
2026-07-20 08:40:01,11
2026-07-20 08:50:02,15
2026-07-20 09:00:01,16
2026-07-20 09:10:01,18
2026-07-20 09:20:01,20
2026-07-20 09:30:01,20
2026-07-20 09:40:01,23
2026-07-20 09:50:01,26
2026-07-20 10:10:01,27
2026-07-20 10:20:01,27
2026-07-20 10:30:01,31
2026-07-20 10:40:01,33
2026-07-20 11:00:02,34
2026-07-20 11:10:01,32
2026-07-20 11:20:01,31
2026-07-20 11:30:01,31
2026-07-20 11:40:01,29
2026-07-20 11:50:01,22
2026-07-20 12:00:01,27
2026-07-20 12:10:01,21
2026-07-20 12:40:01,21
2026-07-20 12:50:01,21
2026-07-20 13:00:01,22
2026-07-20 13:20:01,24
2026-07-20 13:30:01,25
2026-07-20 13:40:01,26
2026-07-20 13:50:01,26
2026-07-20 14:00:01,28
2026-07-20 14:10:01,27
2026-07-20 14:20:01,25
2026-07-20 14:30:01,28
2026-07-20 14:40:01,25
2026-07-20 15:00:01,29
2026-07-20 15:20:01,31
2026-07-20 15:30:01,32
2026-07-20 15:40:02,32
2026-07-20 16:10:02,35
2026-07-20 16:20:01,37
2026-07-20 16:30:01,40
2026-07-20 16:40:01,41
2026-07-20 16:50:01,46
2026-07-20 17:00:01,52
2026-07-20 17:10:01,49
2026-07-20 17:20:01,51
2026-07-20 17:40:01,52
2026-07-20 17:50:01,54
2026-07-20 18:00:01,50
2026-07-20 18:10:01,48
2026-07-20 18:40:01,40
2026-07-20 18:50:01,44
2026-07-20 19:00:01,44
2026-07-20 19:10:01,44
2026-07-20 19:20:01,43
2026-07-20 19:30:01,40
2026-07-20 19:40:01,40
2026-07-20 19:50:01,37
2026-07-20 20:00:01,34
2026-07-20 20:10:01,33
2026-07-20 20:20:01,33
2026-07-20 20:30:01,31
2026-07-20 20:40:01,32
2026-07-20 20:50:01,31
2026-07-20 21:10:01,36
2026-07-20 21:20:01,36
2026-07-20 21:30:01,35
2026-07-20 21:40:01,33
2026-07-20 21:50:01,31
2026-07-20 22:00:01,36
2026-07-20 22:10:01,34
2026-07-20 22:20:02,33
2026-07-20 22:30:01,26
2026-07-20 22:50:01,22
2026-07-20 23:00:01,23
2026-07-20 23:10:01,20
2026-07-20 23:20:01,16
2026-07-20 23:30:02,14
2026-07-20 23:40:01,13
2026-07-20 23:50:01,12
