timestamp,load_percent
2026-08-12 06:00:01,0
2026-08-12 06:10:01,6
2026-08-12 06:20:01,6
2026-08-12 06:30:01,8
2026-08-12 06:40:01,10
2026-08-12 06:50:01,12
2026-08-12 07:00:01,16
2026-08-12 07:10:01,18
2026-08-12 07:20:01,16
2026-08-12 07:30:01,15
2026-08-12 07:40:01,15
2026-08-12 07:50:01,16
2026-08-12 08:00:01,15
2026-08-12 08:10:01,18
2026-08-12 08:20:01,17
2026-08-12 08:30:01,20
2026-08-12 08:40:01,19
2026-08-12 08:50:01,20
2026-08-12 09:00:01,20
2026-08-12 09:10:01,21
2026-08-12 09:20:01,21
2026-08-12 09:30:02,23
2026-08-12 09:40:02,23
2026-08-12 09:50:01,23
2026-08-12 10:00:01,28
2026-08-12 10:10:01,30
2026-08-12 10:20:01,28
2026-08-12 10:30:01,28
2026-08-12 10:40:01,31
2026-08-12 10:50:01,28
2026-08-12 11:00:02,24
2026-08-12 11:10:01,23
2026-08-12 11:20:01,25
2026-08-12 11:30:02,23
2026-08-12 11:40:01,23
2026-08-12 11:50:01,25
2026-08-12 12:00:01,28
2026-08-12 12:10:01,32
2026-08-12 12:20:01,33
2026-08-12 12:30:02,31
2026-08-12 12:40:01,32
2026-08-12 12:50:01,31
2026-08-12 13:00:01,33
2026-08-12 13:10:01,34
2026-08-12 13:20:01,31
2026-08-12 13:30:01,31
2026-08-12 13:40:01,27
2026-08-12 13:50:01,29
2026-08-12 14:00:02,28
2026-08-12 14:10:01,29
2026-08-12 14:20:01,26
2026-08-12 14:30:01,27
2026-08-12 14:40:01,27
2026-08-12 14:50:01,26
2026-08-12 15:00:01,26
2026-08-12 15:10:01,27
2026-08-12 15:20:02,29
2026-08-12 15:30:01,31
2026-08-12 15:40:01,32
2026-08-12 15:50:01,33
2026-08-12 16:00:01,38
2026-08-12 16:10:01,45
2026-08-12 16:20:01,43
2026-08-12 16:30:02,48
2026-08-12 16:40:02,48
2026-08-12 16:50:02,51
2026-08-12 17:00:01,53
2026-08-12 17:10:01,56
2026-08-12 17:20:01,51
2026-08-12 17:30:01,52
2026-08-12 17:40:02,52
2026-08-12 17:50:01,49
2026-08-12 18:00:01,51
2026-08-12 18:10:01,54
2026-08-12 18:20:01,51
2026-08-12 18:30:01,55
2026-08-12 18:40:01,54
2026-08-12 18:50:01,46
2026-08-12 19:00:01,45
2026-08-12 19:10:01,50
2026-08-12 19:20:01,43
2026-08-12 19:30:01,40
2026-08-12 19:40:01,38
2026-08-12 19:50:01,38
2026-08-12 20:00:01,40
2026-08-12 20:10:01,39
2026-08-12 20:20:01,41
2026-08-12 20:30:02,40
2026-08-12 20:40:01,41
2026-08-12 20:50:01,39
2026-08-12 21:00:01,41
2026-08-12 21:10:01,40
2026-08-12 21:20:02,40
2026-08-12 21:30:01,38
2026-08-12 21:40:01,33
2026-08-12 21:50:01,32
2026-08-12 22:00:01,28
2026-08-12 22:10:01,30
2026-08-12 22:20:02,30
2026-08-12 22:30:02,31
2026-08-12 22:40:01,31
2026-08-12 22:50:01,32
2026-08-12 23:00:01,28
2026-08-12 23:10:01,27
2026-08-12 23:20:01,23
2026-08-12 23:30:01,20
2026-08-12 23:40:01,20
2026-08-12 23:50:01,19
