timestamp,load_percent
2026-06-09 06:00:01,0
2026-06-09 06:10:01,8
2026-06-09 06:20:01,11
2026-06-09 06:30:01,12
2026-06-09 06:40:01,12
2026-06-09 06:50:01,14
2026-06-09 07:00:01,15
2026-06-09 07:10:01,11
2026-06-09 07:20:01,11
2026-06-09 07:30:01,12
2026-06-09 07:40:01,11
2026-06-09 07:50:01,11
2026-06-09 08:00:01,12
2026-06-09 08:10:01,12
2026-06-09 08:20:01,11
2026-06-09 08:30:01,11
2026-06-09 08:40:01,14
2026-06-09 08:50:01,19
2026-06-09 09:00:01,24
2026-06-09 09:10:01,26
2026-06-09 09:20:01,24
2026-06-09 09:30:01,24
2026-06-09 09:40:01,22
2026-06-09 09:50:01,24
2026-06-09 10:00:01,27
2026-06-09 10:10:01,30
2026-06-09 10:20:01,31
2026-06-09 10:30:01,29
2026-06-09 10:40:01,29
2026-06-09 10:50:01,29
2026-06-09 11:00:01,28
2026-06-09 11:10:01,24
2026-06-09 11:20:01,22
2026-06-09 11:30:01,23
2026-06-09 11:40:01,21
2026-06-09 11:50:01,25
2026-06-09 12:00:01,25
2026-06-09 12:10:01,25
2026-06-09 12:20:01,27
2026-06-09 12:30:01,26
2026-06-09 12:40:01,22
2026-06-09 12:50:01,19
2026-06-09 13:00:01,17
2026-06-09 13:10:01,20
2026-06-09 13:20:02,19
2026-06-09 13:30:01,20
2026-06-09 13:40:01,20
2026-06-09 13:50:01,18
2026-06-09 14:00:01,21
2026-06-09 14:10:01,26
2026-06-09 14:20:01,28
2026-06-09 14:30:01,28
2026-06-09 14:40:01,30
2026-06-09 14:50:01,31
2026-06-09 15:00:01,31
2026-06-09 15:10:01,30
2026-06-09 15:20:01,30
2026-06-09 15:30:01,31
2026-06-09 15:40:01,34
2026-06-09 15:50:01,30
2026-06-09 16:00:01,31
2026-06-09 16:10:01,30
2026-06-09 16:20:01,38
2026-06-09 16:30:01,43
2026-06-09 16:40:01,45
2026-06-09 16:50:01,53
2026-06-09 17:00:01,58
2026-06-09 17:10:01,58
2026-06-09 17:20:01,57
2026-06-09 17:30:01,62
2026-06-09 17:40:01,63
2026-06-09 17:50:01,62
2026-06-09 18:00:02,60
2026-06-09 18:10:01,61
2026-06-09 18:20:01,60
2026-06-09 18:30:01,58
2026-06-09 18:40:01,58
2026-06-09 18:50:01,56
2026-06-09 19:00:02,56
2026-06-09 19:10:01,58
2026-06-09 19:20:01,56
2026-06-09 19:30:01,61
2026-06-09 19:40:01,59
2026-06-09 19:50:01,58
2026-06-09 20:00:01,55
2026-06-09 20:10:01,55
2026-06-09 20:20:01,51
2026-06-09 20:30:01,48
2026-06-09 20:40:02,45
2026-06-09 20:50:02,48
2026-06-09 21:00:01,41
2026-06-09 21:10:01,32
2026-06-09 21:20:01,33
2026-06-09 21:30:01,31
2026-06-09 21:40:01,27
2026-06-09 21:50:01,24
2026-06-09 22:00:02,23
2026-06-09 22:10:01,20
2026-06-09 22:20:01,24
2026-06-09 22:30:01,23
2026-06-09 22:40:01,21
2026-06-09 22:50:01,20
2026-06-09 23:00:01,20
2026-06-09 23:10:01,18
2026-06-09 23:20:01,17
2026-06-09 23:30:01,15
2026-06-09 23:40:01,13
2026-06-09 23:50:01,11
